study,instrument,answer_list,value,label,label_de
gip,Recruitment-18-II,1-7-familienstand,3,Verwitwet,
gip,Recruitment-18-II,1-7-familienstand,4,Geschieden,
gip,Recruitment-18-II,1-7-familienstand,5,Eingetragene Lebenspartnerschaft (gleichgeschlechtlich),
gip,Recruitment-18-II,1-7-familienstand,6,Eingetragene Lebenspartnerin/eingetragener Lebenspartner (gleichgeschlechtlich) verstorben    ,
gip,Recruitment-18-II,1-7-familienstand,7,Eingetragene Lebenspartnerschaft (gleichgeschlechtlich) aufgehoben,
gip,Recruitment-18-II,1-4-citizenship,1,"Ja, nur die deutsche Staatsangehörigkeit",
gip,Recruitment-18-II,1-4-citizenship,2,"Ja, die deutsche Staatsangehörigkeit und mindestens eine andere Staatsangehörigkeit",
gip,Recruitment-18-II,1-4-citizenship,3,"Nein, habe eine andere Staatsangehörigkeit",
gip,Recruitment-18-II,1-4-citizenship,4,"Nein, bin staatenlos",
gip,Recruitment-18-II,1-2-citizenship,1,Seit Geburt,
gip,Recruitment-18-II,1-2-citizenship,2,Erst später erworben,
gip,Recruitment-18-II,1-3-citizenship,1,"Ja, nur die deutsche Staatsangehörigkeit",
gip,Recruitment-18-II,1-3-citizenship,2,"Ja, die deutsche Staatsangehörigkeit und mindestens eine andere Staatsangehörigkeit",
gip,Recruitment-18-II,1-3-citizenship,3,"Nein, hat eine andere Staatsangehörigkeit oder ist staatenlos",
gip,Recruitment-18-II,1-5-tech,1,Stimme voll und ganz zu,
gip,Recruitment-18-II,1-5-tech,2,Stimme eher zu,
gip,Recruitment-18-II,1-5-tech,3,Stimme weder zu noch lehne ab,
gip,Recruitment-18-II,1-5-tech,4,Lehne eher ab,
gip,Recruitment-18-II,1-5-tech,5,Lehne voll und ganz ab,
gip,Recruitment-18-II,1-5-zustimmen,1,Stimme voll und ganz zu,
gip,Recruitment-18-II,1-5-zustimmen,2,Stimme eher zu,
gip,Recruitment-18-II,1-5-zustimmen,3,Stimme weder zu noch lehne ab,
gip,Recruitment-18-II,1-5-zustimmen,4,Lehne eher ab,
gip,Recruitment-18-II,1-5-zustimmen,5,Lehne voll und ganz ab,
gip,Recruitment-18-II,1-4-zeitangabe,1,Immer,
gip,Recruitment-18-II,1-4-zeitangabe,2,Manchmal,
gip,Recruitment-18-II,1-4-zeitangabe,3,Selten,
gip,Recruitment-18-II,1-4-zeitangabe,4,Nie,
gip,W01,1-3-geboren_1,1,In Deutschland,
gip,W01,1-3-geboren_1,2,Im europäischen Ausland,
gip,W01,1-3-geboren_1,3,Außerhalb Europas,
gip,W01,1-16-Deutschland,1,Baden-Württemberg,
gip,W01,1-16-Deutschland,2,Bayern,
gip,W01,1-16-Deutschland,3,Berlin,
gip,W01,1-16-Deutschland,4,Brandenburg,
gip,W01,1-16-Deutschland,5,Bremen,
gip,W01,1-16-Deutschland,6,Hamburg,
gip,W01,1-16-Deutschland,7,Hessen,
gip,W01,1-16-Deutschland,8,Mecklenburg-Vorpommern,
gip,W01,1-16-Deutschland,9,Niedersachsen,
gip,W01,1-16-Deutschland,10,Nordrhein-Westfalen,
gip,W01,1-16-Deutschland,11,Rheinland-Pfalz,
gip,W01,1-16-Deutschland,12,Saarland,
gip,W01,1-16-Deutschland,13,Sachsen,
gip,W01,1-16-Deutschland,14,Sachsen-Anhalt,
gip,W01,1-16-Deutschland,15,Schleswig-Holstein,
gip,W01,1-16-Deutschland,16,Thüringen,
gip,W01,1-3-geboren_2,1,In Deutschland (entsprechend der Grenzen vor 1945),
gip,W01,1-3-geboren_2,2,Im europäischen Ausland,
gip,W01,1-3-geboren_2,3,Außerhalb Europas,
gip,W01,1-5-Familienstand,1,Verheiratet und leben mit Ihrem/Ihrer Ehepartner/-in zusammen,
gip,W01,1-5-Familienstand,2,Verheiratet und leben getrennt,
gip,W01,1-5-Familienstand,3,Verwitwet,
gip,W01,1-5-Familienstand,4,Geschieden,
gip,W01,1-5-Familienstand,5,Ledig,
gip,W01,6-9-Familienstand,6,"Eingetragene Lebenspartnerschaft, zusammenlebend",
gip,W01,6-9-Familienstand,7,"Eingetragene Lebenspartnerschaft, getrennt lebend",
gip,W01,6-9-Familienstand,8,Eingetragener Lebenspartner verstorben,
gip,W01,6-9-Familienstand,9,Eingetragene Lebenspartnerschaft aufgehoben,
gip,W01,1-17-Tätigkeit,1,Vollzeiterwerbstätig,
gip,W01,1-17-Tätigkeit,2,Teilzeiterwerbstätig,
gip,W01,1-17-Tätigkeit,3,"Altersteilzeit (unabhängig davon, ob in der Arbeits- oder Freistellungsphase befindlich)",
gip,W01,1-17-Tätigkeit,4,"Geringfügig erwerbstätig, 400-Euro-Job, Minijob",
gip,W01,1-17-Tätigkeit,5,„Ein-Euro-Job“ (bei Bezug von Arbeitslosengeld II),
gip,W01,1-17-Tätigkeit,6,Gelegentlich oder unregelmäßig beschäftigt,
gip,W01,1-17-Tätigkeit,7,In einer beruflichen Ausbildung/Lehre,
gip,W01,1-17-Tätigkeit,8,In Umschulung,
gip,W01,1-17-Tätigkeit,9,Wehrdienst/Zivildienst,
gip,W01,1-17-Tätigkeit,10,Freiwilliges Soziales Jahr,
gip,W01,1-17-Tätigkeit,11,"Mutterschafts-, Erziehungsurlaub, Elternzeit oder sonstige Beurlaubung (Altersteilzeit unter 3 angeben)",
gip,W01,1-17-Tätigkeit,12,Schüler/-in an einer allgemeinbildenden Schule,
gip,W01,1-17-Tätigkeit,13,Student/-in ,
gip,W01,1-17-Tätigkeit,14,"Rentner/-in, Pensionär/-in, im Vorruhestand",
gip,W01,1-17-Tätigkeit,15,Arbeitslos,
gip,W01,1-17-Tätigkeit,16,Dauerhaft erwerbsunfähig,
gip,W01,1-17-Tätigkeit,17,Hausfrau/Hausmann,
gip,W01,1-2-Ja,1,Ja,
gip,W01,1-2-Ja,2,Nein,
gip,W01,1-9-Berufsgruppe,1,Selbständige/r Landwirt/-in bzw. Genossenschaftsbauer/-bäuerin,
gip,W01,1-9-Berufsgruppe,2,"Akademiker/-in in freiem Beruf (Arzt/Ärztin, Rechtsanwalt/-anwältin, Steuerberater/-in u.Ä.)",
gip,W01,1-9-Berufsgruppe,3,"Selbstständig im Handel, im Gewerbe, im Handwerk, in der Industrie, der Dienstleistung, auch Ich-AG oder PGH-Mitglied",
gip,W01,1-9-Berufsgruppe,4,"Beamter/Beamtin, Richter/-in",
gip,W01,1-9-Berufsgruppe,9,Berufssoldat/-in,
gip,W01,1-9-Berufsgruppe,5,Angestellte/r,
gip,W01,1-9-Berufsgruppe,6,Arbeiter/-in,
gip,W01,1-9-Berufsgruppe,7,Ausbildung,
gip,W01,1-9-Berufsgruppe,8,Mithelfende/r Familienangehörige/r,
gip,W01,1-3-Landwirt,1,mit einer landwirtschaftlich genutzten Fläche bis unter 10ha,
gip,W01,1-3-Landwirt,2,mit einer landwirtschaftliche genutzten Fläche von 10 und mehr ha,
gip,W01,1-3-Landwirt,3,Genossenschaftsbauer/-bäuerin (ehemals LPG),
gip,W01,1-3-Mitarbeiter,1,keine weiteren Mitarbeiter/-innen,
gip,W01,1-3-Mitarbeiter,2,bis 4 Mitarbeiter/innen,
gip,W01,1-3-Mitarbeiter,3,5 und mehr Mitarbeiter/-innen,
gip,W01,1-4-Dienst,1,im einfachen Dienst (bis einschl. Oberamtsmeister/-in),
gip,W01,1-4-Dienst,2,"im mittleren Dienst (von Assistent/-in bis einschl. Hauptsekretär/-in, Amtsinspektor/-in)",
gip,W01,1-4-Dienst,3,im gehobenen Dienst (von Inspektor/-in bis einschl. Oberamtsrat/-rätin),
gip,W01,1-4-Dienst,4,"im höheren Dienst (von Rat/Rätin aufwärts), Richter/in",
gip,W01,1-4-Angestellter,1,"mit ausführender Tätigkeit nach allgemeiner Anweisung (z.B. Verkäufer/in, Datentypist/-in, Sekretariatsassistent/-in, Pflegehelfer/-in)",
gip,W01,1-4-Angestellter,2,"mit einer qualifizierten Tätigkeit, die ich nach Anweisung erledige (z.B. Sachbearbeiter/-in, Buchhalter/-in, technische/r Zeichner/-in)",
gip,W01,1-4-Angestellter,3,"mit eigenständiger Leistung in verantwortlicher Tätigkeit bzw. mit Fachverantwortung für Personal (z.B. wissenschaftliche/r Mitarbeiter/in, Prokurist/-in, Abteilungsleiter/-in bzw. Meister/-in im Angestelltenverhältnis)",
gip,W01,1-4-Angestellter,4,"mit umfassenden Führungsaufgaben und Entscheidungsbefugnissen (z.B. Direktor/-in, Geschäftsführer/-in, Mitglied des Vorstandes)",
gip,W01,1-5-ungelernt,1,ungelernt,
gip,W01,1-5-ungelernt,2,angelernt,
gip,W01,1-5-ungelernt,3,Facharbeiter/-in,
gip,W01,1-5-ungelernt,4,"Vorarbeiter/-in, Kolonnenführer/-in",
gip,W01,1-5-ungelernt,5,"Meister/-in, Polier/-in, Brigadier/-in",
gip,W01,1-3-Auszubildender,1,als kaufmännisch-technische/r Auszubildende/r,
gip,W01,1-3-Auszubildender,2,als gewerbliche/r Auszubildende/r,
gip,W01,1-3-Auszubildender,3,in sonstiger Ausbildungsrichtung,
gip,W01,1-2-Militär,1,"Soldat, einschließlich Hauptfeldwebel",
gip,W01,1-2-Militär,2,Offizier (- ab Leutnant),
gip,W01,0-10-unzufrieden,0,ganz und gar unzufrieden,
gip,W01,0-10-unzufrieden,1,,
gip,W01,0-10-unzufrieden,2,,
gip,W01,0-10-unzufrieden,3,,
gip,W01,0-10-unzufrieden,4,,
gip,W01,0-10-unzufrieden,5,,
gip,W01,0-10-unzufrieden,6,,
gip,W01,0-10-unzufrieden,7,,
gip,W01,0-10-unzufrieden,8,,
gip,W01,0-10-unzufrieden,9,,
gip,W01,0-10-unzufrieden,10,ganz und gar zufrieden,
gip,W01,1-3-Mitglied,1,Ich bin kein Mitglied.,
gip,W01,1-3-Mitglied,2,Ich bin passives Mitglied.,
gip,W01,1-3-Mitglied,3,Ich bin aktives Mitglied.,
gip,W01,1-10-Partei_1,1,Habe nicht gewählt,
gip,W01,1-10-Partei_1,2,Nicht wahlberechtigt (nicht volljährig/keine deutsche Staatsbürgerschaft),
gip,W01,1-10-Partei_1,3,CDU / CSU,
gip,W01,1-10-Partei_1,4,SPD,
gip,W01,1-10-Partei_1,5,FDP,
gip,W01,1-10-Partei_1,6,Bündnis 90 / Die Grünen,
gip,W01,1-10-Partei_1,7,Die Linke,
gip,W01,1-10-Partei_1,8,NPD,
gip,W01,1-10-Partei_1,9,Piratenpartei,
gip,W01,1-10-Partei_1,10,"andere Partei, und zwar (bitte eintragen): [answer field]",
gip,W01,1-10-Partei_1,-98,Möchte ich nicht sagen,
gip,W01,1-10-Partei_1,-99,Weiß ich nicht mehr,
gip,W01,1-10-Partei_2,1,Würde nicht wählen,
gip,W01,1-10-Partei_2,2,Nicht wahlberechtigt (nicht volljährig/keine deutsche Staatsbürgerschaft),
gip,W01,1-10-Partei_2,3,CDU / CSU,
gip,W01,1-10-Partei_2,4,SPD,
gip,W01,1-10-Partei_2,5,FDP,
gip,W01,1-10-Partei_2,6,Bündnis 90 / Die Grünen,
gip,W01,1-10-Partei_2,7,Die Linke,
gip,W01,1-10-Partei_2,8,NPD,
gip,W01,1-10-Partei_2,9,Piratenpartei,
gip,W01,1-10-Partei_2,10,"andere Partei, und zwar (bitte eintragen): [answer field]",
gip,W01,1-10-Partei_2,-98,Möchte ich nicht sagen,
gip,W01,1-10-Partei_2,-99,Weiß ich nicht,
gip,W01,1-11-links,1,1 links,
gip,W01,1-11-links,2,2,
gip,W01,1-11-links,3,3,
gip,W01,1-11-links,4,4,
gip,W01,1-11-links,5,5,
gip,W01,1-11-links,6,6,
gip,W01,1-11-links,7,7,
gip,W01,1-11-links,8,8,
gip,W01,1-11-links,9,9,
gip,W01,1-11-links,10,10,
gip,W01,1-11-links,11,11 rechts,
gip,W01,1-11-links,-99,weiß ich nicht,
gip,W01,1-7-Partei,1,CDU / CSU,
gip,W01,1-7-Partei,2,SPD,
gip,W01,1-7-Partei,3,FDP,
gip,W01,1-7-Partei,4,Bündnis 90 / Die Grünen,
gip,W01,1-7-Partei,5,Die Linke,
gip,W01,1-7-Partei,6,NPD,
gip,W01,1-7-Partei,7,Andere Partei,
gip,W01,1-7-Partei,-98,keine Angabe,
gip,W01,1-5-zutrifft,1,trifft überhaupt nicht zu,
gip,W01,1-5-zutrifft,2,trifft eher nicht zu,
gip,W01,1-5-zutrifft,3,weder noch,
gip,W01,1-5-zutrifft,4,eher zutreffend,
gip,W01,1-5-zutrifft,5,trifft voll und ganz zu,
gip,W01,1-15-Einkommen,1,unter 150 Euro,
gip,W01,1-15-Einkommen,2,150 bis unter 400 Euro ,
gip,W01,1-15-Einkommen,3,400 bis unter 1000 Euro,
gip,W01,1-15-Einkommen,4,1000 bis unter 1500 Euro,
gip,W01,1-15-Einkommen,5,1500 bis unter 2000 Euro,
gip,W01,1-15-Einkommen,6,2000 bis unter 2500 Euro,
gip,W01,1-15-Einkommen,7,2500 bis unter 3000 Euro,
gip,W01,1-15-Einkommen,8,3000 bis unter 3500 Euro,
gip,W01,1-15-Einkommen,9,3500 bis unter 4000 Euro,
gip,W01,1-15-Einkommen,10,4000 bis unter 4500 Euro,
gip,W01,1-15-Einkommen,11,4500 bis unter 5000 Euro,
gip,W01,1-15-Einkommen,12,5000 bis unter 5500 Euro,
gip,W01,1-15-Einkommen,13,5500 bis unter 6000 Euro,
gip,W01,1-15-Einkommen,14,6000 bis unter 7500 Euro,
gip,W01,1-15-Einkommen,15,7500 Euro und mehr,
gip,W01,1-15-Einkommen,-98,Weiß nicht,
gip,W01,1-15-Einkommen,-99,Keine Angabe,
gip,W01,1-17-Einkommen,1,unter 150 Euro,
gip,W01,1-17-Einkommen,2,150 bis unter 400 Euro ,
gip,W01,1-17-Einkommen,3,400 bis unter 1000 Euro,
gip,W01,1-17-Einkommen,4,1000 bis unter 1500 Euro,
gip,W01,1-17-Einkommen,5,1500 bis unter 2000 Euro,
gip,W01,1-17-Einkommen,6,2000 bis unter 2500 Euro,
gip,W01,1-17-Einkommen,7,2500 bis unter 3000 Euro,
gip,W01,1-17-Einkommen,8,3000 bis unter 3500 Euro,
gip,W01,1-17-Einkommen,9,3500 bis unter 4000 Euro,
gip,W01,1-17-Einkommen,10,4000 bis unter 4500 Euro,
gip,W01,1-17-Einkommen,11,4500 bis unter 5000 Euro,
gip,W01,1-17-Einkommen,12,5000 bis unter 5500 Euro,
gip,W01,1-17-Einkommen,13,5500 bis unter 6000 Euro,
gip,W01,1-17-Einkommen,14,6000 bis unter 7500 Euro,
gip,W01,1-17-Einkommen,15,7500 bis unter 10000 Euro,
gip,W01,1-17-Einkommen,16,10000 bis unter 20000 Euro,
gip,W01,1-17-Einkommen,17,20000 Euro und mehr,
gip,W01,1-17-Einkommen,-98,Weiß nicht,
gip,W01,1-17-Einkommen,-99,Keine Angabe,
gip,W01,1-5-befragung-insgesamt,1,überhaupt nicht,
gip,W01,1-5-befragung-insgesamt,2,nicht so gut,
gip,W01,1-5-befragung-insgesamt,3,mittelmäßig,
gip,W01,1-5-befragung-insgesamt,4,gut,
gip,W01,1-5-befragung-insgesamt,5,sehr gut,
gip,W01,1-4-bewertung,1,1 überhaupt nicht,
gip,W01,1-4-bewertung,2,2,
gip,W01,1-4-bewertung,3,3,
gip,W01,1-4-bewertung,4,4 sehr,
gip,W02,1-11-zufrieden,1,-5 völlig unzufrieden,
gip,W02,1-11-zufrieden,2,-4,
gip,W02,1-11-zufrieden,3,-3,
gip,W02,1-11-zufrieden,4,-2,
gip,W02,1-11-zufrieden,5,-1,
gip,W02,1-11-zufrieden,6,+0,
gip,W02,1-11-zufrieden,7,+1,
gip,W02,1-11-zufrieden,8,+2,
gip,W02,1-11-zufrieden,9,+3,
gip,W02,1-11-zufrieden,10,+4,
gip,W02,1-11-zufrieden,11,+5 völlig zufrieden,
gip,W02,1-11-zufrieden,-99,weiß nicht,
gip,W02,1-10-partei,1,Ich bin nicht wahlberechtigt (nicht volljährig/keine deutsche Staatsbürgerschaft).,
gip,W02,1-10-partei,2,Ich würde nicht wählen.,
gip,W02,1-10-partei,3,CDU/CSU,
gip,W02,1-10-partei,4,SPD,
gip,W02,1-10-partei,5,FDP,
gip,W02,1-10-partei,6,Bündnis 90 / Die Grünen,
gip,W02,1-10-partei,7,Die Linke,
gip,W02,1-10-partei,8,NPD,
gip,W02,1-10-partei,9,Piratenpartei,
gip,W02,1-10-partei,10,Ich würde die folgende Partei wählen (bitte eintragen): [answer field] ,
gip,W02,1-10-partei,-98,Möchte ich nicht sagen.,
gip,W02,1-10-partei,-99,Weiß nicht.,
gip,W02,1-2-regierung-opposition,1,Partei ist in der Bundesregierung,
gip,W02,1-2-regierung-opposition,2,Partei ist in der Opposition,
gip,W02,1-2-regierung-opposition,-99,weiß nicht,
gip,W02,1-5-bedeutung,1,sehr niedrige Bedeutung,
gip,W02,1-5-bedeutung,2,niedrige Bedeutung,
gip,W02,1-5-bedeutung,3,mittlere Bedeutung,
gip,W02,1-5-bedeutung,4,hohe Bedeutung,
gip,W02,1-5-bedeutung,5,sehr hohe Bedeutung,
gip,W02,1-5-bedeutung,-99,weiß nicht,
gip,W02,1-5-verbesserung,1,deutliche Verschlechterung,
gip,W02,1-5-verbesserung,2,leichte Verschlechterung,
gip,W02,1-5-verbesserung,3,weder Verbesserung noch Verschlechterung,
gip,W02,1-5-verbesserung,4,leichte Verbesserung,
gip,W02,1-5-verbesserung,5,deutliche Verbesserung,
gip,W02,1-5-verbesserung,-99,weiß nicht,
gip,W02,1-11-geschlossen,1,1 sehr zerstritten,
gip,W02,1-11-geschlossen,2,2,
gip,W02,1-11-geschlossen,3,3,
gip,W02,1-11-geschlossen,4,4,
gip,W02,1-11-geschlossen,5,5,
gip,W02,1-11-geschlossen,6,6,
gip,W02,1-11-geschlossen,7,7,
gip,W02,1-11-geschlossen,8,8,
gip,W02,1-11-geschlossen,9,9,
gip,W02,1-11-geschlossen,10,10,
gip,W02,1-11-geschlossen,11,11 sehr geschlossen,
gip,W02,1-11-geschlossen,-99,weiß nicht,
gip,W02,1-11-geschlossen-2,1,1 (sehr zerstritten),
gip,W02,1-11-geschlossen-2,2,2,
gip,W02,1-11-geschlossen-2,3,3,
gip,W02,1-11-geschlossen-2,4,4,
gip,W02,1-11-geschlossen-2,5,5,
gip,W02,1-11-geschlossen-2,6,6,
gip,W02,1-11-geschlossen-2,7,7,
gip,W02,1-11-geschlossen-2,8,8,
gip,W02,1-11-geschlossen-2,9,9,
gip,W02,1-11-geschlossen-2,10,10,
gip,W02,1-11-geschlossen-2,11,11 (sehr geschlossen),
gip,W02,1-11-geschlossen-2,-99,weiß nicht,
gip,W02,1-7-politische-akteure,1,Die Bundeskanzlerin,
gip,W02,1-7-politische-akteure,2,Die Koalitionsparteien,
gip,W02,1-7-politische-akteure,3,Die Oppositionsparteien,
gip,W02,1-7-politische-akteure,4,Die Länder im Bundesrat,
gip,W02,1-7-politische-akteure,5,Das Bundesverfassungsgericht,
gip,W02,1-7-politische-akteure,6,Alle gleichermaßen,
gip,W02,1-7-politische-akteure,7,Keiner der hier aufgeführten,
gip,W02,1-7-politische-akteure,-99,weiß nicht,
gip,W02,1-21-bereiche,1,Arbeitsmarkt ,
gip,W02,1-21-bereiche,2,Außenpolitik,
gip,W02,1-21-bereiche,3,Bildung und Forschung,
gip,W02,1-21-bereiche,4,Bürgerbeteiligung,
gip,W02,1-21-bereiche,5,Energieversorgung,
gip,W02,1-21-bereiche,6,Europäische Einigung,
gip,W02,1-21-bereiche,7,Familie,
gip,W02,1-21-bereiche,8,Gesundheitssystem,
gip,W02,1-21-bereiche,9,Gleichstellung,
gip,W02,1-21-bereiche,10,Innere Sicherheit,
gip,W02,1-21-bereiche,11,Persönlichkeitsrechte,
gip,W02,1-21-bereiche,12,Rentensystem,
gip,W02,1-21-bereiche,13,Staatsverschuldung,
gip,W02,1-21-bereiche,14,Steuersystem,
gip,W02,1-21-bereiche,15,Umwelt und Klimaschutz,
gip,W02,1-21-bereiche,16,Verkehr,
gip,W02,1-21-bereiche,17,Verteidigung,
gip,W02,1-21-bereiche,18,Währung,
gip,W02,1-21-bereiche,19,Wirtschaft,
gip,W02,1-21-bereiche,20,Zuwanderung und Integration,
gip,W02,1-21-bereiche,21,In keinem der hier aufgeführten Bereiche ,
gip,W02,1-21-bereiche,-99,weiß nicht,
gip,W02,1-2-daten,1,Daten sollen gespeichert werden.,
gip,W02,1-2-daten,2,Daten sollen nicht gespeichert werden.,
gip,W02,1-2-daten,-99,Weiß nicht,
gip,W02,1-3-ausgeben,1,… weniger als 33 Euro ausgeben.,
gip,W02,1-3-ausgeben,2,… genau 33 Euro ausgeben.,
gip,W02,1-3-ausgeben,3,… mehr als 33 Euro ausgeben.,
gip,W02,1-3-ausgeben_2,1,"… weniger als [EDV: in AB001c1 eingetragene Zahl einfügen, fett] Euro ausgeben. [EDV: Option nur einblenden, wenn AB0001c1 nicht „0“ oder „00“]",
gip,W02,1-3-ausgeben_2,2,"… genau [EDV: in AB001c1 eingetragene Zahl einfügen, fett] Euro ausgeben.",
gip,W02,1-3-ausgeben_2,3,"… mehr als [EDV: in AB001c1 eingetragene Zahl einfügen, fett] Euro ausgeben.",
gip,W02,0-2500-euro,1,0,
